,0,1,2
0,4.8357526663993,4.620387151792952,4.896346147694128
1,5.185521872402692,4.580877493419047,5.058790335983303
2,4.756459633534317,4.958639998977875,4.814890716970161
3,5.331429717998239,4.622355010742193,5.203273817861143
4,4.966567296262153,5.124757315422655,5.127529045567755
5,5.295312857527738,5.280492781635485,4.8618774541404415
6,5.045573345457536,4.58836306767171,5.041272263558145
7,5.025195445427586,4.9028025892930405,5.12078432648588
8,5.180284299636444,4.928219402277164,4.991792206294776
9,4.911183215124596,4.616439778246322,4.939735844338722
10,5.227179338714697,4.893851758772956,5.105541351850223
11,5.2350225161757225,4.971201224850849,4.966567296262153
12,5.25888329730263,4.680277658474897,5.0917031171850375
13,5.224670826379739,4.867021498405351,5.2487769209879005
14,5.179909135497735,4.900820428089049,5.234312036572124
15,4.992697593409589,4.9890711161804155,5.149817358229593
16,4.982692962439661,4.9849755473156785,4.851509294905489
17,5.116795489924646,4.585647519499227,5.003498778526936
18,5.0651234793803255,4.451241703695355,4.94211849974279
19,5.159438367596919,4.5712686343124105,4.939735844338722
20,4.9344739331306915,4.90527477843843,4.94354537275539
21,5.017279836814924,5.019484909373238,4.850466541943434
22,5.165928178502291,4.735613482013381,5.178782797852847
23,4.983149896420653,4.94306997460049,5.033483388179618
24,5.136974216139274,4.997662622792217,4.900820428089049
25,5.030873556337247,4.998112769097365,5.054120406035994
26,5.012855050834569,4.991339205154526,4.770119493057575
27,5.209850385225706,4.846284622623537,5.208757289835393
28,4.888342102961986,4.876722876509988,5.081818357952495
29,4.870606649492553,4.821893169499378,5.083059309507817
30,5.1047326174753715,4.866508283100271,5.130293114454907
31,5.081404364984463,4.970738797096944,4.9684234452869465
32,5.3085976759555935,4.973048800434149,4.920953688550747
33,5.121580188047982,4.9473404437239425,5.2832037287379885
34,5.245268145458221,4.735028173246305,5.0917031171850375
35,4.723249474053692,4.837339548509614,4.984063138493257
36,4.939258631254028,4.795239429572872,5.159055299214529
37,5.255061857877079,5.048573133436648,4.7968918672939616
38,5.232889561225582,4.794136285500715,5.010190750857106
39,5.174264717878057,4.992245002317907,5.0780862366808615
40,5.019925341003349,4.727977615249638,4.954417614098027
41,5.028693481351286,5.030873556337247,5.139321635057579
42,4.842085141386219,4.717903455975331,4.66595165824795
43,4.213607983048918,4.613799512686146,4.844187086458591
44,5.063438559015406,5.039114765418124,5.147494476813453
45,4.912654885736052,4.658394947225389,5.152520584436455
46,5.13658244336247,5.003498778526936,5.09252245356844
47,5.0809902005552665,4.920467425472846,4.78192069773259
48,4.989978969170595,4.767855768265187,4.93830352134379
49,5.095384855849958,4.993149979755236,5.246322071429656
50,5.32463467486541,4.704110133842995,5.175773013789943
51,5.15752155658258,4.570578741218473,5.0718349139683125
52,5.2232345604236805,5.042564531668199,4.7985415789686305
53,5.189989489662408,4.443435262802525,4.89684427970941
54,5.227179338714697,4.8494227005125365,5.135406203273905
55,4.994957481377026,4.746669748261791,4.961911794371367
56,4.60650263122187,4.716711560720999,4.94306997460049
57,5.186640649323414,4.903297516301411,4.843662014249101
58,5.171619713502079,5.1187918970560835,4.95957589048278
59,5.1780312006735345,4.81380905109942,4.963776596776571
60,5.028256895446075,4.948286965327973,4.93014804318357
61,5.304630728604629,4.941166118718423,5.022124594144011
62,5.139321635057579,4.389498649512583,5.084298723010828
63,4.894850261102546,5.046002437933547,5.132656250647189
64,5.174642005186816,5.026945992920571,4.842611042003125
65,4.832040119043115,4.867534450455582,4.8618774541404415
66,5.100272849288846,4.855150391255861,4.977193406873623
67,5.232533626002033,4.4355674016019115,5.103923228519813
68,5.153676876721771,4.824037942439513,4.60650263122187
69,4.988616880424251,4.66595165824795,4.95723451736914
70,5.293639776996925,4.836810867556247,4.974892968776082
71,4.941166118718423,4.757032535297338,4.901316336852002
72,5.199233408324138,4.7558864033667145,5.09211286929075
73,4.953947357799683,4.743772035425719,4.993149979755236
74,4.9858871244070615,4.853071388428027,4.989978969170595
75,5.295981306750489,5.039546637590676,4.9890711161804155
76,5.212032997951024,4.655229385860828,4.81380905109942
77,5.139321635057579,4.410776047959867,5.09252245356844
78,5.153291594497779,4.773505500807306,5.004393633172779
79,5.282526680641713,5.050283266388701,4.993602161540015
80,5.0330488889331555,4.630837932736669,4.942594350334686
81,5.2413942191484155,4.777441406928545,5.167449091342998
82,5.270260768765511,4.833102254034098,5.07434013448525
83,4.9890711161804155,4.631487494305465,5.05199047977817
84,4.624972813284271,4.657762636107262,4.7455116705411635
85,4.766154605393915,4.887337077751762,5.207662998279906
86,5.195915432929955,4.992697593409589,5.190360891709389
87,4.866508283100271,4.9468668467461105,4.643749667955566
88,5.101896885374581,4.876214617286849,5.185148668442399
89,5.2069328047461845,4.707726774313183,5.062173003056575
90,5.192586411915794,4.743772035425719,5.083059309507817
91,5.167828958394099,4.827780261696158,4.885827643502908
92,5.261999103873925,4.843662014249101,5.14166355650266
93,4.731509108031109,4.735028173246305,5.077254981437652
94,4.957703230759488,4.981320906427481,5.184028220145909
95,4.979946965290806,4.8629083820668,5.262344706089219
96,4.97581377915422,4.772941961767315,4.904780829305146
97,5.1666889240696,4.971201224850849,4.980405155447734
98,5.244916589820922,4.917544871030244,5.0048407603879195
99,5.053694783556702,4.81326777909703,4.720282993088596
