,0,1,2
0,5.12078432648588,4.729156165769083,4.917544871030244
1,5.047288611744291,4.888342102961986,4.879767018891217
2,5.02912987673242,4.743772035425719,4.932553625291424
3,5.163642463221435,4.515245478460105,4.886834186114309
4,5.2253881865252785,5.170483995038151,5.107560330932981
5,5.207662998279906,4.954887649359325,4.984519446965696
6,4.923381463474695,5.0084105990741445,5.130687358497072
7,5.042564531668199,4.589040804058207,5.206202077640231
8,5.011967739330034,4.546834608975128,5.218191322068752
9,5.267514457392991,4.741447804280639,5.119589345264212
10,5.236087290011903,4.669708707125663,5.039546637590676
11,4.740865901441991,4.888342102961986,4.970738797096944
12,4.8993312245375815,4.661550519424199,5.304299438225584
13,5.2163839837853505,4.670333511894505,5.231465059560196
14,5.153676876721771,4.990432586778736,5.055396187625153
15,5.187385805840755,4.979029954680925,5.182158012007751
16,5.184028220145909,5.116795489924646,5.064281374067403
17,5.043425116919247,4.9605109069136875,5.181783550292085
18,5.135798437050262,4.7796835603342345,5.0008093999449645
19,4.821356256734802,4.9473404437239425,4.950177325059141
20,5.021245473208271,4.919007215916723,5.014627315365793
21,5.025633369673691,4.682748320633466,5.055821086718012
22,5.3118914865751545,4.881791311080447,4.792479284293085
23,4.895349138638459,4.7558864033667145,4.719093932306405
24,5.0048407603879195,4.99991133073328,5.224311953237541
25,4.822429794143327,4.674696248636701,4.983149896420653
26,5.229681574157898,4.912164569472245,5.372187215114492
27,5.170105135401114,4.790265669664771,5.045573345457536
28,5.178782797852847,4.711929722559625,4.8494227005125365
29,4.988162438244197,4.520338250471394,4.922896379788249
30,5.211669559822364,4.997212273764115,4.820281565605037
31,5.0809902005552665,4.897342163712724,5.154446996128335
32,5.057094701833921,4.933034048072704,5.099459841113982
33,5.1063494327022765,4.51085950651685,5.238567362142263
34,4.889847749419574,4.690736074317738,4.964707695540301
35,5.216745712854225,4.637314639314659,5.126342101808226
36,5.254017107651457,4.8525509616663465,4.891351132313605
37,5.3712579909497515,4.657762636107262,5.088830141681313
38,5.0896518344144805,4.9473404437239425,4.724433606814909
39,5.030002096587106,4.7576051090318465,4.966567296262153
40,5.0735057581331295,4.846284622623537,4.9378256240826035
41,4.938781190328272,4.835223145603236,5.056245805348308
42,5.1877581759809726,4.905768483706418,5.144777611179534
43,5.118392934353803,4.658394947225389,4.9562964309964075
44,5.083885755835849,4.208664819251399,5.0447146077491185
45,4.975353479951616,4.474301910783052,5.107560330932981
46,5.152520584436455,4.739701078945697,5.046431346368173
47,4.99991133073328,4.86548106164374,5.1151954895833125
48,4.879260304920405,4.933994201771047,5.126737906285984
49,5.046002437933547,4.618415412738112,5.041703205172227
50,4.914613750221385,4.486386649998124,5.35248984543643
51,5.001706663351954,4.750135956238277,5.1605866930819575
52,5.237150931310549,4.553876891600541,5.084298723010828
53,4.932072971593153,4.978112102390695,5.196653712771536
54,5.129504159778874,4.603835962974955,5.127529045567755
55,5.314846668499247,4.990885998711238,5.251225759014186
56,5.205470816181685,4.978112102390695,5.180284299636444
57,5.1043280048863995,4.7535901911063645,5.140102885097315
58,5.2293244950610855,4.662180440704871,4.919494189386294
59,5.227537184486989,4.890850255769199,5.298317366548036
60,5.298650644338157,4.953476880256307,5.030873556337247
61,5.1428324637076415,5.065964876148517,4.832040119043115
62,5.219995399772567,4.7796835603342345,5.212032997951024
63,5.249477201128563,5.030873556337247,4.808927023502111
64,5.056670343669267,4.959108054216937,5.0809902005552665
65,5.155216522907363,4.970276155404676,4.879260304920405
66,5.2232345604236805,4.895847767419671,5.150976778649327
67,5.127924380619356,4.883811513787723,5.1605866930819575
68,5.089241072445263,4.6709579265260945,5.124757315422655
69,5.201071982109202,4.96563792816552,5.147494476813453
70,5.07933182538249,4.781361882406509,5.077254981437652
71,5.026945992920571,4.907248138723605,4.723249474053692
72,5.068065275996532,4.912654885736052,5.053694783556702
73,5.057518879995106,5.126342101808226,5.176526309494115
74,5.130687358497072,4.39197696552705,5.071416766356115
75,5.017721240485741,4.912654885736052,4.958171724560515
76,5.237859397510923,5.0447146077491185,5.017721240485741
77,5.103923228519813,5.0701612734102826,5.075590395119043
78,5.051563949594693,4.792479284293085,4.9670316566141235
79,5.034785754328539,4.857225080796721,5.194067345174237
80,4.983149896420653,4.9762738665789445,5.141273616938351
81,5.228967288413243,4.533316082220107,5.107560330932981
82,4.8782461060505105,4.8283137373023015,4.880273476233012
83,5.097831839126411,4.643108025328483,5.046002437933547
84,4.9473404437239425,4.630187948963379,4.9253194485773735
85,4.944020545014272,5.003946305945459,4.747826486389615
86,4.86393824827523,4.810557015713042,5.055396187625153
87,4.660289485209171,4.713127327493184,5.265105232341923
88,4.927736660293374,4.887839716616328,5.0545458474378595
89,5.063016884963195,4.844711883111938,5.25922997783999
90,5.186267862739414,4.95723451736914,5.16554758858333
91,4.820281565605037,4.7780024167609305,4.808383101813423
92,5.019484909373238,5.015069891164122,5.122375416718121
93,5.138148614395216,4.995408846764964,5.1922158356654915
94,5.105137066419206,4.9219255059255795,5.054971107916307
95,4.958171724560515,5.0917031171850375,5.03608642652578
96,5.139712336371398,4.922896379788249,5.128714582161857
97,5.084711519714316,4.969813299576001,5.167828958394099
98,5.0809902005552665,5.002603122398992,4.932072971593153
99,4.964707695540301,4.662180440704871,5.096609095953892
